name,category,address,phone,website,base_name,base_category,base_address,base_phone,base_website,label
口野港,hunting_and_fishing_supplies,沼津市口野,,,口野の切通し,Landmarks and Outdoors > Other Great Outdoors,沼津市口野,,,0
Subway,fast_food_restaurant,1083 County St,5086469010,https://restaurants.subway.com/united-states/ma/somerset/1083-county-st?utm_source=yxt-bing&utm_medium=local&utm_term=acq&utm_content=30905&utm_campaign=evergreen-2020&y_source=1_MTQ5MTU0MzYtNDgzLWxvY2F0aW9uLndlYnNpdGU%3D,SUBWAY,Dining and Drinking > Restaurant > Sandwich Spot,438 Washington Ave,(781) 341-1607,http://subway.com,0
コインランドリーはなこ,laundromat,北海道旭川市豊岡５条７丁目１−５５,+81166348244,,コインランドリーハナコ,Business and Professional Services > Laundromat,豊岡5条7丁目,,,1
T-Mobile,mobile_phone_store,350 Washington St,+16172755438,https://www.t-mobile.com/stores/bd/t-mobile-boston-ma-02108-863c?utm_source=facebook&utm_medium=lastmile&utm_campaign=863C,T-Mobile,Retail > Computers and Electronics Retail > Mobile Phone Store,243 Washington St,(617) 973-6699,https://www.t-mobile.com/store-locator/ma/boston/washington-st-cambridge-st?y_source=1_MjA3MTc1NS00NDAtbG9jYXRpb24ud2Vic2l0ZQ==,0
Regione Siciliana,central_government_office,"Piazza Indipendenza, 21",+390917071111,http://www.regione.sicilia.it/,Regione Siciliana - Ufficio stampa presidenza,Community and Government > Government Building,"Piazza Indipendenza, 21",399 159 6808,,0
"Poradnia Medycyny Pracy ""Jeżyce""",doctor,ulica Juliusza Słowackiego 43,+48618473544,http://www.medycynapracy.republika.pl/,Poradnia Medycyny Pracy,Health and Medicine > Physician > Doctor's Office,Słowackiego 43,61 847 35 44,http://www.medycynapracy.republika.pl,1
Livguard - Kay Pee Electronics,battery_store,"Ground Floor, Jail Gali, Hall Bazaar",09464264505,https://battery-inverter-dealers.livguard.com/livguard-kay-pee-electronics-hall-bazaar-battery-manufacturer-hall-bazaar-amritsar-262367/Home?utm_source=locator&utm_medium=bing,Livguard - Vee Kay Electronics,Retail > Computers and Electronics Retail > Electronics Store,"Ground Floor,Ravidass Road",098782 56276,https://battery-inverter-dealers.livguard.com/livguard-vee-kay-electronics-battery-store-hall-bazar-amritsar-266749/Home,0
O2,mobile_phone_store,30 High Town,+441432809663,https://stores.o2.co.uk/o2-store-hereford,O2,Retail > Computers and Electronics Retail > Mobile Phone Store,9 High Town,01432 278899,http://www.o2.co.uk/socialmedia/,0
ก๋วยเตี๋ยวเรือป้าแหม่ม,eat_and_drink,,+66904751738,,ก๋วยเตี๋ยวเรือเจ้รัตน์,Dining and Drinking > Restaurant > Asian Restaurant > Thai Restaurant,,,,0
Lojas Imperial,shoe_store,"Praça Augusto Sena Gomes, 104",+557435414048,http://www.grupolubb.com/,Lojas Maia,Business and Professional Services > Real Estate Service > Real Estate Agency,Rua Antônio Laurindo,,,0
T.J's Gymsports,active_life,20 Merchant Dr,+61449143781,http://www.tjsgymsports.com.au/,TJ'S Gymsports,Health and Medicine,20 Merchant Dr #4,0449 143 781,http://www.tjsgymsports.com.au,1
West Bradenton Baptist Church,baptist_church,1305 43rd St W,+19417486926,https://linktr.ee/westbradenton,West Bradenton Baptist,Community and Government > Spiritual Center,4110 14th Ave W,(941) 747-6721,http://westbradentonbaptist.org,1
Cabaña Cecy,restaurant,,+525582885512,,Cabaña El 5to. Sol,Dining and Drinking > Restaurant > Mexican Restaurant,,,,0
Pousada Das Flores - Roraima,inn,"Avenida Via das Flores, 393",,,Pousada das Flores.,,"Via das Flores, 528",,,1
E.E. Jardim Santa Lídia,school,"E.E. Jardim Santa Lídia, Rua José Nílson Ferretti, 62",+551124076576,https://escolajardimsantalidia.wordpress.com/,E.E Jardim Santa Lidia,Community and Government > Education > Primary and Secondary School > High School,Rua Jose Nilson Ferretti,,,1
Hickory County 4H,community_services_non_profits,18715 Cedar St,+14177456767,http://extension.missouri.edu/hickory/4h.aspx,Hickory County Courthouse,Community and Government > Government Building > Courthouse,,(417) 745-6682,https://hickorycomo.com,0
Perfekt-Gebäudereinigung,home_cleaning,Karlsruher Straße 28,+4972473982577,https://perfekt-gbr.de/,Perfekt Gebäudereinigung,Retail > Construction Supplies Store,Karlsruher Straße 28,07247 9870965,http://perfekt-gbr.de,1
Hotel San Pietro,hotel,"Viale Giosuè Carducci, 194",+39054782496,http://www.hotelsanpietro.net/,Hotel Rio,Travel and Transportation > Lodging > Hotel,Viale dei Mille 116,0547 81074,http://www.hotelriocesenatico.it,0
Hotel Tonic,hotel,"Via Mariano Stabile, 126",+39091581754,http://www.hoteltonic.it/,Hotel Elite,Travel and Transportation > Lodging > Hotel,via Mariano Stabile 136,,,0
Coinme,atms,2855 N Old Lake Wilson Rd,+18009443405,https://www.coinstar.com/kiosk-info?KioskId=36972&%3Futm_source=klp&utm_medium=gmb&utm_campaign=cmklp,Coinme at Coinstar - Bitcoin Kiosk,,2855 N Old Lake Wilson Rd,(800) 928-2274,,1
Mühlenberger Ponyhof,active_life,Hohenbudberger Straße 131,+491757333784,bd-ranch.de.tl,Mühlenberger Hof,Dining and Drinking > Restaurant,Hohenbudberger Str. 88,04920 6541565,,0
Il Barettino,bar,"Via Nino Bixio, 51",+393383217741,,Il Baretto,Dining and Drinking > Bar,Corso Umberto 6,339 487 8994,,0
"Vodafone DSL, Kabel & TV Shop",internet_service_provider,Friedrichstraße 2,+4926324025017,,"Vodafone DSL, Kabel & TV-Shop",Retail > Computers and Electronics Retail > Mobile Phone Store,Obere Wallstr. 12,0800 1721212,,0
ฅ.กาแฟ ซดสด,coffee_shop,ริมคลองชลประทาน,+66841409050,,ฅ.กาแฟ ซด สด 2555,"Dining and Drinking > Cafe, Coffee, and Tea House > Coffee Shop",ริมคลองชลประทาน,,,1
Ritz Sales and Service,automotive_repair,20776 Evergreen Ave,+17128996773,https://ritz-sales-services.business.site,Ritz Sales & Service,Business and Professional Services > Automotive Service > Automotive Repair Shop,20776 Evergreen Ave # 8845,(712) 568-2363,https://ritz-sales-services.business.site,1
ป้ายรถเมล์วิภาวดี นอร์ทปาร์ค,transportation,,,,ป้ายรถเมล์วิภาวดี นอร์ทปาร์ค,Travel and Transportation > Transport Hub > Bus Stop,,,,1
แก้วเย็นตาโฟ,noodles_restaurant,,+66899999481,,แก้วเย็นตาโฟ (สูตรเจ๊มาลัยทอง),Dining and Drinking > Restaurant > Asian Restaurant > Noodle Restaurant,,,,1
Pro Car Wash South/North,automotive_repair,300 Park Dr,+18164100704,http://www.procarwashes.com/,Pro Car Wash South,Business and Professional Services > Automotive Service > Automotive Repair Shop,,(816) 532-8550,,1
ประชาสงเคราะห์ 16,accommodation,1422/14 ประชาสงเคราะห์ 16,,www.nesdb.go.th,ประชาสงเคราะห์12,Travel and Transportation > Road,ประชาสงเคราะห์,,,0
McDonald's,fast_food_restaurant,140 Avenue des Champs-Élysées,+33153772100,https://www.restaurants.mcdonalds.fr/mcdonalds-paris-champs-elysees,McDonald's,Dining and Drinking > Restaurant > Fast Food Restaurant,11 avenue de Wagram,01 47 63 16 10,http://www.restaurants.mcdonalds.fr/mcdonalds-paris-wagram,0
ดิ แอนธีค ริเวอร์ไซด์ The Antique Riverside,hotel,,+66952308133,http://www.theantiqueriverside.com/,ดิ แอนธีค ริเวอร์ไซด์,Dining and Drinking > Restaurant,,032 297 298,,1
Quick's Diving Services,scuba_diving_center,2330 NW Keith St,+14236503187,http://www.divewithquicks.com/,Quicks Diving Services,,2330 Keith St NW,(423) 650-3187,http://quicksdivingservices.com,1
อัมพวาไอสครีม,desserts,,,,อัมพวาสตาร์,Retail > Arts and Crafts Store,,,,0
Vallauto Assistenza Auto e Moto di Durand L. & Durand E.,automotive,"Frazione Amerique, 131",0165775162,https://www.vallauto.it/,Vallauto Assistenza Auto e Moto di Durand L. & Durand E.,Business and Professional Services > Automotive Service > Automotive Repair Shop,"Frazione Amerique, 131",0165 775162,https://www.vallauto.it,1
祇園たに本,japanese_restaurant,京都府京都市東山区祇園町南側５７０−１２１,+81755518011,http://www.delicious.ne.jp/html/toku02/kiji02/kiji02_0210_50.htm,祇園 紘,Travel and Transportation > Lodging > Hostel,京都府京都市東山区下河原町４７５,,,0
Burholme Family Fun Center,arcade,401 Township Line Rd,,,Burholme park,Landmarks and Outdoors > Park,Cottman Avenue,,,0
Lonches Amparito Tránsito,sandwich_shop,Calle Félix Fulgencio Palavicini 2254,+523312020707,,Lonches Amparito,Dining and Drinking > Restaurant > Sandwich Spot,Félix Palaviccini 2254,,,1
Ali Baba Pizza und Dönerhaus,pizza_restaurant,Paderborner Straße 6,+4952529157770,,Ali Baba,Dining and Drinking > Restaurant > Diner,Paderbornerstraße 6,04952 52973861,http://alibabapizzaunddoenerhaus.placeweb.site,1
วัดโสภน มาบตาพุด,hindu_temple,,,,วัดโสภณวนาราม,,,,,1
Starbucks,coffee_shop,30 Hub-Robeson Ctr,+18148671092,https://www.starbucks.com/store-locator/store/65860,Starbucks,"Dining and Drinking > Cafe, Coffee, and Tea House > Coffee Shop",PENN STATE,(877) 421-9062,https://www.starbucks.com/store-locator/store/1016111,1
Men's Wearhouse,men's_clothing_store,1104 S Canal St,+13125830335,https://www.menswearhouse.com/store-locator/4657,Men's Wearhouse & Tux,Retail > Fashion Retail > Men's Store,542 W Roosevelt Rd,(312) 347-9911,http://tuxedo.menswearhouse.com/,0
新山口駅,train_station,小郡下郷1294,+81839720763,http://it.wikipedia.org/wiki/index.html?curid=4238770,新山口駅 新幹線ホーム,Travel and Transportation > Platform,小郡下郷1294,,https://www.westjr.co.jp,0
ร้านอาหารตามสั่งน้องเชง,restaurant,,,,ร้านอาหารตามสั่งหลังเซนโทซ่า,Dining and Drinking > Restaurant > Asian Restaurant > Thai Restaurant,,,,0
สำนักงานศึกษาธิการจังหวัดราชบุรี,event_planning,,,,สำนักงานศึกษาธิการภาค 6,Business and Professional Services > Office > Coworking Space,,,,0
Marathon Gas,gas_station,2351 N Centerville Rd,+17658553633,,Marathon Gas & DQ,Travel and Transportation > Fuel Station,I-70 Centerville,(765) 855-3633,https://www.marathonbrand.com,1
Hotel Romo,hotel,Calle Nicolás Bravo 7,+523957854760,http://hotel-romo.negocio.site/,Hotel Posada Arcos,Travel and Transportation > Lodging > Hotel,Rita Perez,,http://www.hotelposada-arcos.com.mx,0
"Centro Aperto Polivalente per minori ""LOL""",sports_and_recreation_venue,"Via Gaspare Spontini, 10",+390883565578,https://questacitta.it/centro-aperto-polivalente-andria/,Centro Aperto Polivalente per Minori Lol,,Via Giacomo Carissimi 24,0883 885945,http://centrololandria.wix.com/chi-siamo,1
Extra,shopping,Joaquín Miguel Gutiérrez LB,+525552619800,http://www.extra.com.mx,Extra Reforma,Retail > Convenience Store,Avenida Joaquín Miguel Gutiérrez,,http://www.extra.com.mx,1
Chevy Chase ENT Associates LLC,ear_nose_and_throat,5530 Wisconsin Ave Ste 1500,3016568630,http://www.chevychase-ent.com/,Chevy Chase Surgical Associates,Health and Medicine > Physician > Doctor's Office,5530 Wisconsin Ave #1455,,,0
YES Bank ATM,atms,"B24/130/1, Samrala Road, Dharampura",,https://community.yesbank.in/yes-bank-atm-atm-dharampura-ludhiana-44280/Home?utm_source=locator&utm_medium=bing,YES Bank ATM,Business and Professional Services > Financial Service > Banking and Finance > ATM,"B24/130/1, Samrala Road",091180 01200,https://community.yesbank.in/yes-bank-atm-atm-dharampura-ludhiana-44280/Home,1
玉の湯,onsen,中京区押小路通御幸町西入亀屋町401,+10752312985,http://kyoto-tamanoyu.com,玉の湯,Business and Professional Services > Health and Beauty Service > Bath House,中京区亀屋町401,075-231-2985,http://kyoto-tamanoyu.com,1
スナック　ほしや,sake_bar,中区栄4-12-20 栄ストーンビル6B,+817083800448,https://www.instagram.com/snackhoshiya/?hl=ja,スナック ほしや,,中区栄 4丁目 12-20,070-8380-0448,,1
KFC,fast_food_restaurant,2 Penn Plz,+12126300320,https://locations.kfc.com/ny/new-york/2-penn-plaza,KFC,Dining and Drinking > Restaurant > Fried Chicken Joint,1286 Broadway,(212) 630-0315,http://www.kfc.com,1
Jackson Family of Dealerships,car_dealer,1320 W Jackson St,+12177284338,http://www.jacksoncars.com/,Jackson Family of Dealerships,Retail > Automotive Retail > Car Dealership,1320 W Jackson St,(217) 728-1438,http://www.jacksonchevybuickgmc.com,1
ゴルフパートナーpga大宮店,sporting_goods,西区三橋5-34,+10486221731,http://www.golfpartner.co.jp/9088/,ゴルフパートナー PGATOURSUPERSTORE大宮店,Retail > Sporting Goods Retail,三橋5-34,048-622-1731,https://www.golfpartner.co.jp/9088,1
Hamburguesas Don May,burger_restaurant,,,,Hamburguesas JM,,,,,0
Charlie Chaplin Coffee,cafe,Terminal Dadaş Caddesi 1,,,Charlie Chaplin Coffee,"Dining and Drinking > Cafe, Coffee, and Tea House > Café",1.Terminal Caddesi,,,1
Quiksilver,clothing_store,99 Rue Sainte-Catherine,+33556389479,https://www.quiksilver.fr/,Quiksilver,Retail > Fashion Retail > Clothing Store,1-3 rue des Trois Conils,05 56 01 15 95,http://www.quiksilver.fr,1
Waldmeister e.V. Raum für Kultur,community_services_non_profits,"Walder Bahnhof, Holbeinstraße 6",,https://www.waldmeister-solingen.de/,Waldmeister,Arts and Entertainment,Holbeinstr 8,,,0
Semax - Segurança Máxima,information_technology_company,"Rua Espírito Santo, 505",+5531992575420,http://www.semax.com.br/,Semax Segurança Máxima,Business and Professional Services > Office,"R. Carijos, 166",(31) 3277-2200,http://www.semax.com.br,1
Audio Extremo Som e acessórios,automotive_parts_and_accessories,"Rua Doutor João Rosa Pires, 205",+556733218338,http://audioextremo.webnode.com/,Audio Extremo,Retail > Automotive Retail > Car Dealership,Av João Rosa pires 205,,,1
Subway,sandwich_shop,2508 Broadway,+12126656700,http://www.subway.com/en-us,Subway,Dining and Drinking > Restaurant > Sandwich Spot,594 Amsterdam Ave,(212) 724-3700,http://subway.com,0
Instructional Center,college_university,759 Ferst Dr NW,+14048942300,,Instructional Center (IC),Community and Government > Education > College and University > College Engineering Building,765 North Ave NW,,,0
Igreja Nova Redenção da Fé,church_cathedral,"Rua Amazonas, 14",,,Igreja Nova redenção Da Fé( Sede),Community and Government > Spiritual Center > Church,Rua 13 De Maio Com Amazonas,,,0
Academia Sportmania,gym,"Rua Coronel Carlos Porto, 122",+5512988561387,http://www.sportmaniaacademia.com.br/,Academia Bum Moo,Sports and Recreation > Martial Arts Dojo,"R. Coronel Carlos Porto, 60",1288204991,,0
Sídliště Prosek,transportation,Vysočanská,,http://www.praha-prosek.cz/,Sídliště Prosek (bus),Travel and Transportation > Transport Hub > Bus Stop,Vysočanská,,,1
St Michaels Church of England Infant School,elementary_school,Douglas Rd,+441622751502,http://www.st-michaels-infant.kent.sch.uk/,St Michael's Church of England Infant School Maidstone,Community and Government > Education > Primary and Secondary School > Elementary School,Douglas Rd,01622 751398,http://www.st-michaels-infant.kent.sch.uk,1
Banco do Brasil,banks,"Avenida Presidente Vargas, 290",+12122230522,http://www.bb.com.br/,Banco do Brasil,Business and Professional Services > Financial Service > Banking and Finance > Bank,"Pç. Quinze de Novembro, 20",,http://www.bb.com.br,0
Tomeo's Farm Supply,outdoor_gear,659 E Market St,+17246623120,http://tomeofarms.com/,Tomeo Farms Supply,Retail > Garden Center,E. Market Street,,,1
Restaurante do Manel,brazilian_restaurant,,+5531817610,,Restaurante,Dining and Drinking > Restaurant > Latin American Restaurant > South American Restaurant > Brazilian Restaurant > Churrascaria,,,,0
Axis Bank ATM,atms,"Hotel Gitanjali Complex, Club Rd",+9118604195555,https://branch.axisbank.com/axis-bank-atm-hotel-gitanjali-complex-atm-club-road-silchar-56517/Home?utm_source=locator&utm_medium=facebook,Axis Bank ATM,Business and Professional Services > Financial Service > Banking and Finance > ATM,Hotel Gitanjali Complex,1860 419 5555,https://branch.axisbank.com/axis-bank-hotel-gitanjali-complex-atm-silchar-assam-56517/Home,1
Consultório odontológico Mariana Abreu,dentist,"Avenida da Saudade, 832",+551932313325,,Consultório Odontológico Dr. Rodrigo S. Bueno,Health and Medicine > Dentist,"Av. da Saudade, 822 Sobreloja",(19) 3231-3325,,0
ホンダカーズ札幌中央本社管理,car_dealer,北海道札幌市白石区南郷通（南）３丁目南７−１３,+81118655100,https://www.hondaism.com/,ホンダカーズ札幌中央,Retail > Automotive Retail > Car Dealership,白石区南郷通3丁目南7-13,011-862-7111,,0
EVS - Espaço Vida Saudável Herbalife,tea_room,"Rua Capitão Otávio Machado, 1153",+5511983849245,http://evsaguiar.com.br/,EVS - Espaço Vida Saudável Herbalife,Dining and Drinking > Restaurant > Bistro,"R. Verbo Divino, 926",,,1
